MACD|399004|深证100R|11, 22, 8|30.31821
MA|399005|中小板指|4, 4, 35|15.31913
MACD|399005|中小板指|13, 29, 9|10.21135
MA|399006|创业板指|4, 9, 37|0.32931
MACD|399006|创业板指|14, 24, 9|-3.47639
MA|399007|深证300|4, 4, 31|17.80712
MACD|399007|深证300|12, 22, 8|14.80193
MA|399008|中小300|4, 4, 46|8.0507
MACD|399008|中小300|14, 30, 7|4.17058
MA|399009|深证200|1, 14, 27|0.99248
MACD|399009|深证200|10, 25, 7|1.0173
MA|399010|深证700|4, 8, 43|4.80871
MACD|399010|深证700|15, 26, 11|0.0
MA|399011|深证1000|4, 4, 56|2.00941
MACD|399011|深证1000|15, 29, 10|6.30782
MA|399012|创业300|2, 9, 42|0.07077
MACD|399012|创业300|12, 30, 9|-3.4689
MA|399013|深市精选|4, 4, 48|11.88163
MACD|399013|深市精选|11, 22, 8|6.86013
MA|399015|中小创新|5, 7, 51|3.72382
MACD|399015|中小创新|10, 26, 9|-4.363
MA|399016|深证创新|5, 15, 57|8.56922
MACD|399016|深证创新|14, 28, 11|-4.28074
MA|399017|SME创新|1, 14, 26|-0.02696
MACD|399017|SME创新|13, 30, 11|-3.96341
MA|399018|创业创新|1, 5, 59|1.07089
MACD|399018|创业创新|15, 26, 11|0.0
MA|399100|新指数|4, 14, 20|2.18547
MACD|399100|新指数|11, 25, 11|5.12664
MA|399101|中小板综|1, 14, 27|-0.00375
MACD|399101|中小板综|15, 25, 11|1.40686
MA|399102|创业板综|1, 4, 56|0.62591
MACD|399102|创业板综|15, 29, 7|-3.28502
MA|399103|乐富指数|4, 4, 56|5.22897
MACD|399103|乐富指数|15, 26, 11|6.28425
MA|399106|深证综指|1, 13, 27|1.17366
MACD|399106|深证综指|10, 24, 7|3.74081
MA|399107|深证Ａ指|2, 10, 29|1.17478
MACD|399107|深证Ａ指|11, 22, 7|3.74137
MA|399108|深证Ｂ指|4, 4, 20|6.92561
MACD|399108|深证Ｂ指|11, 24, 11|5.8901
MA|399231|农林指数|3, 14, 59|5.31592
MACD|399231|农林指数|15, 30, 7|7.46542
MA|399232|采矿指数|5, 4, 22|1.919
MACD|399232|采矿指数|15, 30, 11|0.25213
MA|399233|制造指数|4, 11, 44|-0.14366
MACD|399233|制造指数|12, 22, 8|3.7001
MA|399234|水电指数|1, 5, 51|0.11406
MACD|399234|水电指数|10, 22, 9|-1.23743
MA|399235|建筑指数|1, 5, 34|-0.00972
MACD|399235|建筑指数|15, 30, 9|-7.84206
MA|399236|批零指数|5, 4, 27|0.27941
MACD|399236|批零指数|10, 24, 7|-0.02782
MA|399237|运输指数|1, 13, 27|1.44686
MACD|399237|运输指数|10, 22, 7|-8.33941
MA|399238|餐饮指数|1, 4, 34|1.07949
MACD|399238|餐饮指数|15, 27, 8|0.0
MA|399239|IT指数|5, 9, 46|5.78768
MACD|399239|IT指数|15, 26, 11|0.0
MA|399240|金融指数|1, 5, 20|7.15715
MACD|399240|金融指数|10, 23, 7|12.88254
MA|399241|地产指数|4, 4, 41|25.65285
MACD|399241|地产指数|15, 22, 9|24.85262
MA|399242|商务指数|1, 5, 31|4.09354
MACD|399242|商务指数|11, 24, 8|-8.7289
MA|399243|科研指数|4, 11, 29|22.65028
MACD|399243|科研指数|15, 29, 7|-8.68601
MA|399244|公共指数|4, 4, 41|2.72283
MACD|399244|公共指数|15, 24, 8|-1.9225
MA|399248|文化指数|2, 9, 45|4.41103
MACD|399248|文化指数|10, 24, 10|-4.64267
MA|399249|综企指数|1, 14, 27|-0.85169
MACD|399249|综企指数|15, 26, 8|0.0
MA|399298|深信中高|5, 14, 20|2.29562
MACD|399298|深信中高|10, 22, 7|1.1874
MA|399299|深信中低|4, 4, 41|2.77751
MACD|399299|深信中低|15, 26, 8|2.66597
MA|399300|沪深300|4, 4, 26|27.10965
MACD|399300|沪深300|14, 30, 7|26.35064
MA|399301|深信用债|3, 15, 20|2.55727
MACD|399301|深信用债|10, 26, 8|1.23422
MA|399302|深公司债|4, 14, 20|2.562
MACD|399302|深公司债|10, 22, 7|1.29736
MA|399303|国证2000|5, 7, 44|3.89036
MACD|399303|国证2000|10, 25, 7|0.95384
MA|399306|深证ETF|4, 4, 28|20.96965
MACD|399306|深证ETF|10, 24, 11|19.08031
MA|399307|深证转债|5, 4, 21|3.09106
MACD|399307|深证转债|12, 26, 9|2.15586
MA|399310|国证50|4, 4, 41|42.71805
MACD|399310|国证50|15, 26, 7|41.98073
MA|001668|汇添富全球互联混合	QDII|4, 4, 41|14.7401
MACD|001668|汇添富全球互联混合	QDII|15, 27, 10|8.03506
MA|001659|富安达新动力混合	混合型|4, 4, 41|18.09751
MACD|001659|富安达新动力混合	混合型|15, 30, 9|13.6374
MA|100020|富国天益价值混合	混合型|1, 14, 57|2.89264
MACD|100020|富国天益价值混合	混合型|10, 22, 7|10.62599
MA|001714|工银文体产业股票	股票型|2, 15, 43|9.38761
MACD|001714|工银文体产业股票	股票型|10, 22, 8|6.85927
MA|519642|银河智造混合	混合型|4, 4, 41|17.48747
MACD|519642|银河智造混合	混合型|10, 29, 7|10.0469
MA|004263|华安沪港深机会灵活配置混合	none|4, 4, 41|11.41803
MACD|004263|华安沪港深机会灵活配置混合	none|12, 26, 8|11.41803
MA|004505|博时新兴消费主题混合	混合型|4, 4, 41|18.40781
MACD|004505|博时新兴消费主题混合	混合型|13, 22, 7|12.73935
MA|160218|国泰国证房地产行业指数分级	股票指数|4, 4, 54|18.25133
MACD|160218|国泰国证房地产行业指数分级	股票指数|15, 29, 10|16.51388
